run_id,sep,ali,coh,timestamp_sec,boids_alive,boids_eaten,boids_starved,boids_in_refuge,predators_alive,predators_starved,food_available,avg_boid_distance,avg_boid_velocity,avg_boid_separation,avg_boid_food_level,center_of_mass_x,center_of_mass_y,max_boid_distance_to_center,min_boid_distance_to_center
11,1.25,0.5,1.5,103.0,6,13,1,2,2,1,4,298.9235585418625,2.621186074321054,236.30412299628287,45.50971894831982,214.92082962401392,213.74392128746157,270.1624575152817,191.8160543615089
7,1.25,0.25,1.5,104.0,3,17,0,0,3,0,6,9.074190357019193,1.7587227576474191,5.275585378383976,16.465941489326383,1095.3633218477864,462.7566726272633,7.328569285438048,3.1259871841541087
8,1.25,0.25,1.5,104.0,0,20,0,0,3,0,4,0,0,0,0,0,0,0,0
9,1.25,0.25,1.5,104.0,3,16,1,0,3,0,2,583.6018729879675,2.447359859953691,389.00676864377675,27.293039859842285,697.9188653992841,563.1618963713607,583.5101300989236,291.6803040203421
10,1.25,0.25,1.5,104.0,0,19,1,0,3,0,2,0,0,0,0,0,0,0,0
12,1.25,0.5,1.5,104.0,5,15,0,4,3,0,4,556.5512137902736,2.2894315935929255,405.20261170157437,54.31092522737957,793.8039633147775,462.1438230579558,673.0001101241298,311.6510752975739
11,1.25,0.5,1.5,104.0,6,13,1,2,2,1,4,476.11327073961473,2.627787518698168,330.89305663609065,44.18851769213603,307.88827723994865,239.85859292439378,823.1003272658094,206.05467637788018
7,1.25,0.25,1.5,105.0,3,17,0,0,3,0,6,8.036885955725953,1.7211905226319038,4.947038220707583,15.258219407221658,1014.8322903823737,390.221017766075,7.316280811895765,3.195598825087295
8,1.25,0.25,1.5,105.0,0,20,0,0,3,0,4,0,0,0,0,0,0,0,0
9,1.25,0.25,1.5,105.0,3,16,1,0,3,0,2,665.0356211894946,2.3985973420374713,443.31671214458123,26.024466262158793,743.1111920931547,690.5236746128512,664.9750633402923,332.4167677654836
10,1.25,0.25,1.5,105.0,0,19,1,0,3,0,2,0,0,0,0,0,0,0,0
12,1.25,0.5,1.5,105.0,5,15,0,4,3,0,4,538.562830792357,2.2894315935929255,386.84928626665,53.04588867657901,808.0924983813522,308.4336577418091,694.2970991786417,290.76482264787677
11,1.25,0.5,1.5,105.0,6,13,1,2,2,1,4,460.5212742865131,2.543730407606643,319.79792714643236,42.871452163281845,202.00231063055435,260.09227443218396,819.9897716473233,146.87993602921037
7,1.25,0.25,1.5,106.0,3,17,0,0,3,0,6,3.7785744568041366,1.4476464684983263,2.2414623215071536,14.17226304363686,1077.9741628436493,376.57908136878376,3.123431615722439,1.7414103256257623
