run_id,sep,ali,coh,timestamp_sec,boids_alive,boids_eaten,boids_starved,boids_in_refuge,predators_alive,predators_starved,food_available,avg_boid_distance,avg_boid_velocity,avg_boid_separation,avg_boid_food_level,center_of_mass_x,center_of_mass_y,max_boid_distance_to_center,min_boid_distance_to_center
48,1.25,1.75,2.25,82.0,9,11,0,0,3,0,6,193.1247548081363,2.6216482059595747,149.30474277282244,52.921084106061876,364.7917650550669,599.45584842127,376.6423159111195,92.76999338737262
46,1.25,1.75,2.25,82.0,7,10,3,0,3,0,4,483.49847355959224,2.559634281699871,374.6178894944266,58.47438509699771,290.5163845943886,284.10118825700164,599.5320738083092,260.42579770975186
43,1.25,1.75,2.0,84.0,13,3,4,0,2,1,9,1.5130384147465328,2.8364361752248284,0.9105928321319106,34.125507165445875,1111.2716866029393,327.2761246572309,4.635226844553073,0.12317028723324554
44,1.25,1.75,2.0,83.0,10,10,0,2,3,0,7,557.469239584915,2.569181348805395,421.96356126400553,35.90903975447855,462.4144477491357,287.05740821922427,737.6808514353102,295.60046989904043
45,1.25,1.75,2.0,83.0,10,8,2,0,2,1,8,130.75498904384204,2.7650373893953413,110.71476461023016,29.957470700892333,806.3798088986439,501.2634322201867,381.9295124219045,66.29763804196058
47,1.25,1.75,2.25,83.0,6,13,1,2,3,0,4,510.1610243163952,2.3707891008933752,362.0065623755379,49.40965196507843,772.9822386629422,517.4826359939466,585.8532330385713,271.02656882207935
48,1.25,1.75,2.25,83.0,9,11,0,0,3,0,6,283.3801480782512,2.610027369895562,227.94431275486153,51.60712830961969,303.0023201756792,190.5028617387792,547.048731891091,152.17448513689857
46,1.25,1.75,2.25,83.0,7,10,3,0,3,0,4,354.9526032998811,2.7028776078432744,264.0018346352006,59.32511086389996,279.0532716439897,340.92677706724993,502.0482943345839,143.75617877733978
43,1.25,1.75,2.0,85.0,13,3,4,0,2,1,9,0.7478324522072362,2.579538071619928,0.47556875043902325,32.773301586614565,71.64471390709244,347.3379121100861,1.7763479673608076,0.11453643245402048
44,1.25,1.75,2.0,84.0,10,10,0,2,3,0,7,314.55182799621485,2.5154766834914266,245.42885292729937,34.60221187812389,273.83695443977064,522.9365677077423,449.0013534012475,184.95345028471527
45,1.25,1.75,2.0,84.0,10,8,2,0,2,1,8,167.34520285069212,2.781815167461728,145.5685044861529,28.65780544949215,733.9839555439522,470.737983137726,424.9167716732736,89.97128072120556
47,1.25,1.75,2.25,84.0,4,15,1,2,3,0,4,526.5546637942748,2.2579474095096477,350.3287804368952,57.87203014908543,842.5414070475944,382.27879582200865,654.1661074684057,235.32951074736172
48,1.25,1.75,2.25,84.0,8,12,0,0,3,0,6,272.2711422684289,2.6002298252659117,199.56701766028385,52.649584963354044,423.61277703432245,168.73784271484624,772.2064352631438,87.7389278452763
46,1.25,1.75,2.25,84.0,7,10,3,0,3,0,4,322.3164505428266,2.537414487311004,225.08697521796498,60.14823480454911,256.1637883185903,412.8861710174701,543.4049059141327,118.43443346057896
